year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2015,400.51472,401.1984622,399.7961306,400.5011833,7953.511424,400.4904772,400.4775292,400.4651035,400.4527313,400.4905972,400.477832,400.465262,400.4527415,401.9208151,400.4904772,399.0601393,400.4574828,400.4075505,400.3760159,400.308863,354.085879,400.4904796,400.4773837,400.4525514,44.13427482,32.43924373,23.78349845,0.034733516,-0.595446646,-0.615236688,-0.423938956,0.012765184,0.037855752,0.025090578,0.012521115,0.035041524,0.051129395,0.075683675,0.10039955,0.008882315,0.017257886,0.033966387,0.008958515,50.19677876,50.05849375,50.91123442,50.90846201,50.91380628,50.91123442,50.20580012,50.20753885,50.46889818,-49.29218402,1.42352082,1.424136972,400.498592,21.52482679,0.358753015,GODREJCP,601.0965275
2016,481.7478496,482.3766765,481.1090091,481.7395872,9541.337902,481.7327642,481.7239095,481.7145665,481.7050533,481.7326628,481.7235937,481.7142957,481.70495,483.0418642,481.7327642,480.4236643,481.6668616,481.7342059,481.7687897,481.749805,340,481.7327554,481.7240309,481.7052941,43.6970861,32.30610486,23.97522971,0.026583313,-1.313613719,-1.186980061,-0.705482677,0.009069153,0.02771284,0.018643688,0.009345668,0.026120625,0.036013488,0.055320607,0.074731604,0.004850909,0.010099437,0.020829329,0.005721033,50.41669583,50.30583138,50.01514327,50.01602426,50.01589489,50.01514327,49.27300224,49.2704145,50.27403144,-50.06619755,1.283777109,1.283201719,481.7417576,21.75277659,0.351262685,GODREJCP,722.931181
2017,603.5145762,604.2505811,602.7447411,603.4964012,11536.3489,603.4788491,603.4568179,603.4347039,603.4125049,603.4788252,603.456757,603.4346673,603.4126006,605.0582814,603.4788491,601.8994168,603.403278,603.5059956,603.4819691,603.4323334,340,603.4788533,603.4568305,603.4125792,41.65723644,30.56738844,22.60579026,0.062103027,-1.483738529,-0.8955746,-0.588907224,0.022068253,0.066224648,0.044156395,0.022066704,0.061762506,0.088147367,0.132725159,0.177055357,0.008540297,0.017091254,0.034254249,0.010698377,50.28452522,50.15381934,49.71557643,49.71630851,49.71427047,49.71557643,49.46834206,49.46846179,49.87927301,-50.24925887,1.524432785,1.52494594,603.4972411,21.8706529,0.37753303,GODREJCP,905.6229517
2018,766.6613602,767.7521493,765.5260478,766.6582841,12147.91983,766.6425484,766.6228673,766.6030292,766.5831517,766.6425405,766.6227657,766.6028594,766.5828214,768.9919754,766.6425484,764.2931214,766.5533123,766.5852905,766.569527,766.4927666,340,766.6425359,766.6228956,766.5832177,41.16934429,29.48926328,20.84565295,0.055654894,-0.440475607,0.455908405,0.925979801,0.019774796,0.059719156,0.039944359,0.020038007,0.0561999,0.078978626,0.118788818,0.158833415,0.00663225,0.013298201,0.026522922,0.007576059,50.29165928,50.21659549,50.72417041,50.72472207,50.72368044,50.72417041,49.93761854,49.93661791,50.81205328,-49.44672866,2.24929055,2.249599173,766.6454937,21.44927623,0.444893837,GODREJCP,1150.515173
2019,680.6843446,681.5826352,679.7402594,680.6645549,15001.46843,680.6784451,680.6956357,680.7129636,680.7302957,680.6784279,680.6956972,680.7130053,680.7303473,682.5769666,680.6784451,678.7799237,680.7579774,680.7496679,680.7618426,680.7736467,340,680.6784793,680.6956209,680.7302573,40.87559354,29.75861331,21.79033153,-0.048467648,-3.723735848,-4.426566935,-4.601334262,-0.017269301,-0.051919395,-0.034650093,-0.017341977,-0.048574308,-0.069180776,-0.103866739,-0.138596395,-0.003548149,-0.007220563,-0.014465083,-0.006432735,49.3567975,49.24200486,49.14935016,49.14903111,49.14747439,49.14935016,49.41251602,49.41611037,50.03735869,-51.57082104,1.857853355,1.857479519,680.6624832,21.21608024,0.444765425,GODREJCP,1021.452765
2020,655.1534811,656.2122821,654.0246413,655.1351137,22587.74229,655.1289084,655.1218511,655.1151554,655.1087695,655.1290775,655.1221785,655.1156269,655.1092417,657.4140191,655.1289084,652.8437976,655.1204578,655.1319278,655.1721977,655.1583873,340,655.1288763,655.1217268,655.1084719,41.04581167,30.08590184,22.02789893,0.017875148,-1.164155645,-1.076711647,-0.782673631,0.006899,0.019835807,0.012936807,0.006385179,0.017876045,0.028364158,0.040640944,0.052867241,0.004348875,0.008313237,0.016053937,0.002588721,50.01012909,49.87046794,50.20679864,50.20440799,50.20979051,50.20679864,49.35843037,49.35554536,50.79806042,-50.21509344,2.214357175,2.214846407,655.1240124,21.89907931,0.47903384,GODREJCP,983.2246027
2021,878.0114497,879.2038472,876.7397174,877.9904901,20609.27552,877.9661285,877.9349795,877.9033733,877.8718774,877.9659493,877.9347335,877.9033855,877.8720631,880.4366438,877.9661285,875.4956132,877.8265404,877.9588924,877.9327911,877.9918731,340,877.9661491,877.9351464,877.8719559,41.00377919,29.5938228,21.55265086,0.088100622,-1.61320054,-1.910754282,-1.933978505,0.031215827,0.093886238,0.062670411,0.03132249,0.087596443,0.124874372,0.188147728,0.250424164,0.008411785,0.017269034,0.035052711,0.010443391,49.76450323,49.61631712,50.31435343,50.31797849,50.31177081,50.31435343,49.58358861,49.58595722,50.73233962,-50.11660509,2.484672701,2.48466256,877.9780182,21.77923091,0.462919747,GODREJCP,1317.573706
2022,896.4747059,897.5897451,895.1992157,896.4076275,12337.47765,896.5197059,896.6602902,896.8008784,896.938648,896.5197211,896.6592913,896.7968638,896.9327421,898.9846598,896.5197059,894.054752,897.1522059,896.4937743,896.6718477,896.6264029,340,896.5197127,896.6601327,896.9403455,43.45856693,32.72129437,24.93582597,-0.384060835,-5.093111319,-7.706963222,-10.27684072,-0.139570232,-0.413021015,-0.273450783,-0.135878247,-0.379545281,-0.563235294,-0.838078431,-1.101803922,-0.030272106,-0.060778354,-0.118985596,-0.042788711,47.56155782,47.66760653,50.1244277,50.12441304,50.13310545,50.1244277,49.74200527,49.72750897,51.13685258,-51.52807335,2.417145465,2.414686275,896.3988627,22.00745085,0.419665318,GODREJCP,1345.189353
2015,725.169794,725.9343332,724.4014225,725.156347,3938.883857,725.1583201,725.160809,725.1634014,725.1659061,725.1583349,725.1608642,725.1634843,725.1662136,726.8391696,725.1583201,723.4774707,725.1917434,725.1418058,725.1635929,725.1329485,798.1032641,725.158328,725.1607787,725.165919,42.7582476,30.85985889,21.97065595,-0.007209188,0.260080904,1.286452988,1.167385742,-0.002529303,-0.007878639,-0.005349348,-0.002729335,-0.007709271,-0.010171077,-0.014996152,-0.020418517,5.58E-05,-2.99E-05,-0.000226129,-0.000929988,50.08759438,50.08244518,49.71063459,49.70997979,49.70952044,49.71063459,49.56221948,49.56472207,49.42015008,-49.99345726,1.559481953,1.559132777,725.1640342,21.55422129,0.33907028,GRASIM,1088.135044
2016,848.7912221,849.7239017,847.8266449,848.7791342,7905.691249,848.7671152,848.7518925,848.7367798,848.7217328,848.7670832,848.7519615,848.736903,848.7219065,850.7954942,848.7671152,846.7387363,848.7042397,848.7313955,848.6958318,848.6348684,689.8207897,848.7671381,848.7519184,848.7216696,42.35700739,30.86451092,22.32073835,0.042115956,-1.842820792,-1.86737718,-1.848189374,0.015121741,0.045176774,0.030055033,0.014996566,0.041940066,0.060542775,0.090441072,0.120550933,0.004632616,0.009268281,0.018570988,0.005276492,50.38978795,50.14094277,50.17999741,50.18061114,50.17958917,50.17999741,49.29057256,49.2906989,50.38824719,-49.61940125,1.922127013,1.922967858,848.7765603,22.05669295,0.425919299,GRASIM,1273.637224
2017,1111.227705,1112.613508,1109.788631,1111.215041,17696.34473,1111.181953,1111.141349,1111.101617,1111.062256,1111.182162,1111.141957,1111.102282,1111.062842,1114.188416,1111.181953,1108.17549,1111.010156,1111.154881,1111.137857,1111.130974,646.6,1111.181935,1111.141122,1111.06178,41.30526261,29.94156633,21.8730291,0.110161953,-0.834993494,-0.188824033,0.097349789,0.040204767,0.119319742,0.079114975,0.039439804,0.11038332,0.16157465,0.239888066,0.317360623,0.009721421,0.019216266,0.037598956,0.011104113,50.52890351,50.32623143,50.59344065,50.59128424,50.59609842,50.59344065,49.54130635,49.54083695,50.48559594,-49.60823647,2.870246462,2.870986319,1111.205726,21.62595264,0.450048518,GRASIM,1667.507823
2018,1017.09547,1018.469193,1015.660929,1017.059314,14095.33649,1017.096348,1017.142181,1017.186817,1017.23065,1017.096172,1017.141302,1017.185623,1017.229529,1020.082436,1017.096348,1014.11026,1017.258462,1017.10059,1017.139263,1017.24995,646.6,1017.09632,1017.142414,1017.23146,42.23754858,30.9036504,22.88237763,-0.122693517,1.371392193,1.477391594,1.132349526,-0.045129989,-0.133357031,-0.088227041,-0.043906256,-0.122807505,-0.181856747,-0.268613694,-0.354136074,-0.008159808,-0.016045533,-0.03125131,-0.012464372,49.69474164,49.89021756,49.98073435,49.98246037,49.98187114,49.98073435,50.32950675,50.32454023,49.57749906,-49.96207831,2.847603424,2.846211998,1017.063145,21.83750218,0.479193941,GRASIM,1526.299657
2019,799.7802103,800.9527253,798.5781458,799.7545112,23730.11791,799.7634697,799.774675,799.7859774,799.7975627,799.7634782,799.7748185,799.7863998,799.7982036,802.2359423,799.7634697,797.2909971,799.8165049,799.7813907,799.7942232,799.8352225,806.8415511,799.7634684,799.7746747,799.797369,41.7718124,30.98001403,23.25468958,-0.03250835,-0.152470914,-0.405613426,-0.712839837,-0.011340311,-0.034725433,-0.023385122,-0.011803761,-0.033173225,-0.044732387,-0.068405243,-0.092119061,-0.001559901,-0.003178981,-0.006565993,-0.004093698,49.75366492,49.78572671,49.27633834,49.27494074,49.27636897,49.27633834,49.7093624,49.7093624,49.3781853,-50.59190436,2.393833892,2.393825778,799.7617941,21.74417924,0.495698534,GRASIM,1200.241798
2020,685.2475712,686.5389562,683.9762091,685.2424639,34936.27997,685.2232547,685.1987274,685.1743529,685.1500533,685.2231545,685.1987742,685.1743469,685.1498201,687.9142134,685.2232547,682.532296,685.1588596,685.19293,685.1932894,685.2106742,1331,685.2233005,685.198762,685.1499824,41.32978715,30.18802957,22.04325082,0.068123079,-2.38938433,-1.73977319,-1.078786813,0.024380343,0.073334443,0.0489541,0.024526818,0.06878236,0.097406463,0.145952912,0.194544537,0.008520344,0.016879509,0.033904378,0.00829406,50.10726146,49.88448096,48.30163343,48.30441132,48.29793678,48.30163343,48.3939306,48.39904549,49.03509427,-51.61900753,2.59951538,2.60020727,685.252543,21.84165302,0.500905449,GRASIM,1028.527061
2021,1472.620771,1474.751724,1470.381931,1472.614854,20080.75879,1472.539184,1472.44544,1472.351789,1472.258012,1472.539363,1472.445506,1472.351655,1472.257701,1477.011741,1472.539184,1468.066627,1472.113913,1472.50235,1472.474293,1472.325523,546.1742044,1472.53913,1472.44533,1472.258041,40.27228443,28.66908649,20.49502649,0.262569897,-2.381399284,-1.111429561,-0.350108178,0.093856463,0.281661681,0.187805219,0.093953849,0.2631393,0.375471443,0.563016696,0.750956395,0.016311824,0.032408202,0.064680789,0.021184196,50.36688586,50.09136426,49.79106949,49.78732308,49.79557294,49.79106949,48.61830125,48.61315545,50.93854303,-50.82530939,4.409123887,4.410106987,1472.582836,21.84715524,0.519369367,GRASIM,2209.942689
2022,1755.967255,1758.498176,1753.141392,1755.961353,12862.05255,1755.887929,1755.789814,1755.690212,1755.592107,1755.886656,1755.788901,1755.690123,1755.591122,1761.365167,1755.887929,1750.410691,1755.60693,1755.502924,1755.160835,1754.91982,385.5,1755.888368,1755.790896,1755.591843,40.96348608,30.40723198,23.36736399,0.276462921,3.957426667,7.151343928,8.634508224,0.097754251,0.295533892,0.197779642,0.099001372,0.276838362,0.390254902,0.584470588,0.782058824,0.012390057,0.025583336,0.051426742,0.016590153,51.06363707,51.19903109,53.7204551,53.7485929,53.69218354,53.7204551,50.81389257,50.85271271,53.3388325,-45.74539729,5.407416293,5.414058824,1755.866974,22.2137306,0.541349805,GRASIM,2635.068873
2015,277.1073547,277.5563247,276.6543891,277.1069492,17892.88884,277.1006813,277.0929608,277.0853102,277.0776284,277.1007079,277.0930105,277.0854026,277.0778991,278.0172923,277.1006813,276.1840703,277.0727408,277.0834187,277.0565742,277.0410639,261.5561442,277.1006758,277.0929351,277.0776255,40.41680355,29.32283024,21.49595981,0.021441746,-2.005196028,-2.870326054,-3.596437745,0.007697329,0.022808762,0.015111416,0.007503036,0.020934783,0.030818634,0.046190955,0.061548479,0.007119963,0.014007151,0.027789686,0.007805101,49.89605086,49.73262607,49.62704876,49.62364938,49.63074354,49.62704876,49.35640349,49.35461959,49.89513863,-50.34282362,0.914401126,0.914354209,277.1058877,21.04244342,0.392281514,HAVELLS,415.8835193
2016,352.3061783,352.8154946,351.7701719,352.2990455,20712.22891,352.2950498,352.2898997,352.2846859,352.2795175,352.2950164,352.2898675,352.2846909,352.2794946,353.3994609,352.2950498,351.1906386,352.2598949,352.3236232,352.3481299,352.3303995,235.3,352.2950657,352.2899217,352.2795154,41.35726895,30.272225,22.49223809,0.014452954,-0.376227154,-0.822330599,-1.107365782,0.005148876,0.01552185,0.010372974,0.00519632,0.014540761,0.020623266,0.03085604,0.041200305,0.004708182,0.009446333,0.018949222,0.004548379,50.23419319,50.14268679,50.77573294,50.77781948,50.77252235,50.77573294,50.24232181,50.24568835,50.59903193,-49.34424946,1.05908069,1.059316365,352.294904,21.56256203,0.437549996,HAVELLS,528.7005806
2017,474.8073765,475.4336199,474.161212,474.8073711,18256.83258,474.7835777,474.7537877,474.7240685,474.6943253,474.783567,474.7538106,474.7240207,474.6941498,476.0893069,474.7835777,473.4778484,474.6329051,474.8189056,474.8059689,474.7703764,235.3,474.7835742,474.7537999,474.6943113,40.15324539,28.8770385,21.34437582,0.083234518,-0.97021688,-1.007887615,-0.784146046,0.029756421,0.089417261,0.05966084,0.029870892,0.083727391,0.119023678,0.178578765,0.23777976,0.014437268,0.028840955,0.057677421,0.018868123,50.76970905,50.49023488,50.59470469,50.59490758,50.59598165,50.59470469,49.44441398,49.44449884,50.84750936,-49.44276667,1.285700734,1.286268786,474.8007343,21.03765397,0.462923573,HAVELLS,712.5142259
2018,587.3908957,588.2463452,586.5232964,587.3993691,17941.06102,587.3853386,587.3677364,587.3499795,587.3320653,587.385305,587.3676016,587.3497953,587.3319886,589.2065945,587.3853386,585.5640826,587.3415562,587.3952033,587.3665846,587.3898113,235.3,587.3853315,587.3677572,587.3322099,40.91550982,29.70571272,21.98147572,0.050243623,-2.184764775,-2.538259323,-2.333964706,0.017703333,0.053316387,0.035613053,0.017806721,0.049824145,0.070492739,0.106534508,0.142978735,0.006943335,0.013858087,0.028063359,0.008088949,50.20752994,49.96085124,50.11898993,50.11960072,50.1189564,50.11898993,49.06599423,49.06320089,50.6008518,-50.0624148,1.749829248,1.749752543,587.3896702,21.3553672,0.531553279,HAVELLS,881.5079934
2019,707.7538449,708.6816111,706.835467,707.7466439,17654.99596,707.7513561,707.7574156,707.7633006,707.7690479,707.7513974,707.7572866,707.7630036,707.7685653,709.6802919,707.7513561,705.8224202,707.7420586,707.7706001,707.8000746,707.8201606,235.3,707.7513516,707.757397,707.7691773,41.30969058,30.01867692,21.74659104,-0.015959315,1.991334629,1.965032756,2.250035017,-0.005889208,-0.017167889,-0.011278682,-0.005561757,-0.01550325,-0.023836701,-0.035270344,-0.046135991,-0.000719485,-0.001457076,-0.002751962,-0.002339438,50.00347459,50.15584799,49.85758121,49.85553916,49.85895337,49.85758121,50.33085306,50.329467,49.3434127,-49.94542523,1.862269901,1.862028946,707.754574,21.63921386,0.466513261,HAVELLS,1062.099345
2020,638.1114829,639.1656949,637.0388546,638.1121711,30286.01265,638.0836104,638.0480593,638.0126837,637.9776419,638.0836547,638.0483005,638.0133455,637.9787397,640.3045172,638.0836104,635.8627037,637.9064242,637.9364726,637.836001,637.7355375,235.3,638.0836174,638.0480121,637.9773987,41.1910822,29.92123044,21.70260593,0.097808282,0.465880124,2.101636249,2.938836765,0.035354171,0.10491495,0.069560779,0.034605767,0.096704611,0.141942599,0.212141908,0.280664364,0.011301851,0.022312527,0.043832516,0.012683836,50.65627069,50.56444202,50.11637011,50.11622314,50.11568243,50.11637011,49.32110485,49.323667,50.28752932,-49.45245208,2.156446181,2.157191071,638.1055736,21.85723842,0.488822697,HAVELLS,957.6851222
2021,1178.77425,1180.507781,1176.942303,1178.763427,25767.6021,1178.711566,1178.646542,1178.581573,1178.516631,1178.711534,1178.646533,1178.581393,1178.516055,1182.435176,1178.711566,1174.987956,1178.481412,1178.639193,1178.646308,1178.56283,235.3,1178.711564,1178.646578,1178.516589,42.2878484,30.76493393,22.41935073,0.181959633,-0.441439609,-0.320031148,-0.350411703,0.065000656,0.19547827,0.130477613,0.065338036,0.183082508,0.260142108,0.38963095,0.519608797,0.012843273,0.025703266,0.051538779,0.016046036,50.43523258,50.18132923,50.38891248,50.39009179,50.38796565,50.38891248,49.25856756,49.25830818,50.92323566,-50.02791477,3.604908928,3.60516021,1178.737837,22.25475345,0.474905728,HAVELLS,1768.978932
2022,1259.195451,1260.972961,1257.279235,1259.10451,12917.22392,1259.257984,1259.449116,1259.639656,1259.828725,1259.257671,1259.448234,1259.637825,1259.827099,1263.139675,1259.257984,1255.376294,1260.031035,1259.4513,1259.770939,1259.817795,235.3,1259.257977,1259.449354,1259.829871,41.27694166,29.10864519,21.078077,-0.527938286,1.368266337,-0.298886375,-0.633261791,-0.190563428,-0.56942865,-0.378865222,-0.189274739,-0.529870155,-0.764960784,-1.143784314,-1.51145098,-0.028223383,-0.056438013,-0.11141253,-0.040667569,49.13624824,49.60197034,50.63327682,50.64129283,50.6291296,50.63327682,51.15934903,51.15445433,50.31798755,-49.95226685,3.720803121,3.722529412,1259.118902,21.50966358,0.486745546,HAVELLS,1889.612578
2015,463.8923908,464.5034953,463.2722327,463.8963922,25390.77406,463.9014177,463.9079718,463.9146784,463.9212963,463.9014836,463.9080572,463.9146937,463.921331,465.1849184,463.9014177,462.617917,463.9191462,463.9212347,463.9061813,463.9207008,511.153374,463.9014035,463.9079132,463.9212996,42.5360771,31.27652638,22.84412112,-0.018631463,1.523582736,2.023156654,2.871798826,-0.006573655,-0.019847378,-0.013273723,-0.006636161,-0.018539078,-0.026370309,-0.039549544,-0.05272582,-0.001572401,-0.003453822,-0.007002467,-0.004121455,50.48045093,50.59622847,50.87470908,50.87114784,50.87700194,50.87470908,50.17941282,50.17609142,50.54177584,-48.54197772,1.253244882,1.253214159,463.8907068,21.91333935,0.45737131,HCLTECH,696.1396117
2016,395.9013868,396.3334312,395.4440529,395.8958177,26129.274,395.8974482,395.899238,395.9008918,395.9025473,395.8973972,395.8991523,395.9008428,395.9025213,396.8402538,395.8974482,394.9546426,395.912553,395.9286603,395.937271,395.8954945,529.1,395.8974668,395.8992855,395.902588,42.22999807,31.15874965,23.05380889,-0.004617079,0.05731198,0.201227728,0.571232389,-0.001755138,-0.0051241,-0.003368962,-0.001678421,-0.004711928,-0.007056616,-0.010409528,-0.013591124,-2.57E-05,6.85E-05,0.000209511,-0.001070939,50.03907578,50.08251215,51.11148431,51.11324677,51.10880931,51.11148431,50.3551675,50.35879325,50.98514496,-48.92556646,0.903210693,0.903135367,395.8911006,21.94780279,0.464754482,HCLTECH,594.0554577
