year,quarter,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2017,1,91.80210753,91.9671828,91.63774194,91.80443011,59463.72774,91.79069677,91.77343333,91.75607599,91.73850054,91.79068035,91.77334392,91.75593208,91.73850165,92.13964271,91.79069677,91.44175084,91.7349435,91.75537049,91.73832062,91.72766666,803.9,91.79070249,91.77345914,91.73864555,41.53733581,30.0240799,22.28959805,0.049016129,-1.201581705,0.083333354,2.960645546,0.017336425,0.0521787,0.034842275,0.017430438,0.0488064,0.069043011,0.104516129,0.139591398,0.039565933,0.079727992,0.16163513,0.053627551,51.06320771,50.65134138,49.77987358,49.78176819,49.77418973,49.77987358,47.99807307,48.00136412,50.25232307,-49.88408417,0.333892794,0.333903226,91.80311828,21.27618121,0.406997857,ADANIENT,137.7860538
2017,2,124.6195082,124.908306,124.3312787,124.6220765,173230.8219,124.6115213,124.598588,124.5858856,124.5733268,124.6115863,124.5987321,124.5859264,124.5730391,125.233541,124.6115213,123.9895016,124.5827013,124.5623907,124.5311069,124.5697587,803.9,124.611513,124.59851,124.5731816,43.17315554,32.23291876,24.2144695,0.03541474,-4.013276607,-2.221519632,-0.392514155,0.012854201,0.038547193,0.025692992,0.012887264,0.036207432,0.051486339,0.076502732,0.101595628,0.027751128,0.055533488,0.113334951,0.029768442,50.59823821,50.17860987,48.35600943,48.35197369,48.36011148,48.35600943,47.71130005,47.70935373,49.65497274,-51.66772105,0.584962719,0.585333333,124.6205537,21.19762174,0.421864959,ADANIENT,187.0739454
2017,3,129.4671041,129.6902902,129.2262911,129.4616731,68418.59795,129.4686833,129.4771201,129.4853791,129.4934736,129.4686098,129.4769625,129.4851712,129.4933573,129.9451453,129.4686833,128.9922213,129.5178425,129.4864347,129.5412412,129.5388832,803.9,129.4686999,129.4771945,129.4936219,40.35867991,29.939978,22.89316759,-0.022643964,-7.271620753,-8.788283366,-9.769232683,-0.00835266,-0.024747516,-0.016394855,-0.008186092,-0.022981723,-0.033578745,-0.049903969,-0.065354247,-0.01134066,-0.021960109,-0.042414455,-0.018140579,49.14774186,48.8768571,48.58268611,48.58811659,48.57533197,48.58268611,48.05119529,48.054795,50.40508915,-51.77043966,0.472943265,0.472855314,129.4594181,21.32379259,0.463424721,ADANIENT,194.3034358
2017,4,142.6472095,142.9462503,142.3528777,142.654262,77896.5823,142.6325834,142.6052889,142.5778657,142.5505695,142.6325354,142.6052599,142.5780364,142.5508877,143.2677436,142.6325834,141.9974232,142.5086885,142.6312844,142.5880722,142.5234206,803.9,142.6325945,142.605315,142.55054,41.93199854,32.04170283,24.78037425,0.07628303,-0.575840102,0.464100981,3.507054866,0.027275515,0.081647774,0.054372259,0.027148726,0.075976002,0.10912361,0.164061478,0.217702202,0.041875676,0.083650473,0.166955459,0.054479473,51.26291901,50.97364839,49.76511908,49.77394491,49.75939762,49.76511908,48.87318532,48.87954596,50.41360953,-50.23781693,0.603872647,0.604044037,142.65113,21.56594349,0.465805252,ADANIENT,214.1226891
2018,1,189.7486667,190.2023444,189.2889778,189.7506667,116146.7431,189.7547489,189.7603033,189.7661089,189.7717472,189.7548314,189.7603941,189.7658944,189.7711953,190.7190319,189.7547489,188.7904658,189.8042538,189.765968,189.8406417,189.8515012,803.9,189.754695,189.7602511,189.7717721,41.88389153,31.30535066,24.16017338,-0.015645157,-3.262475404,-4.683573668,-3.418196101,-0.005562733,-0.016363932,-0.010801199,-0.00530087,-0.014621695,-0.022444444,-0.033766667,-0.044066667,-0.002721309,-0.006091359,-0.012115457,-0.009537062,50.02164243,49.80211963,49.62004076,49.60699164,49.63914798,49.62004076,48.37171069,48.35041226,50.39153779,-50.37369022,0.928485371,0.929166667,189.7473296,21.80406112,0.550143459,ADANIENT,284.8468333
2018,2,131.2940667,131.5825235,130.9971846,131.2860584,88585.71283,131.3043796,131.3269437,131.34943,131.3720339,131.3043197,131.3269481,131.3497244,131.372745,131.9310283,131.3043796,130.6777308,131.4036311,131.3322425,131.3556606,131.4252084,803.9,131.3044224,131.3269844,131.3719797,42.19124448,31.49980193,23.91886126,-0.063539411,-7.06797132,-8.121037823,-10.45586278,-0.022628325,-0.068425293,-0.045796968,-0.0230206,-0.064670328,-0.090187696,-0.13548488,-0.181438999,-0.030088911,-0.060195635,-0.121810014,-0.047367763,48.5186164,48.34305802,47.43542956,47.44566723,47.42143651,47.43542956,48.37553689,48.39639194,49.08991484,-53.61182816,0.594587038,0.593962461,131.2885888,21.26705557,0.461918776,ADANIENT,197.0811157
2018,3,169.2408534,169.7500766,168.7638403,169.2547812,245380.9709,169.247081,169.237651,169.2284238,169.2194163,169.2471385,169.2377866,169.2284175,169.2188132,170.3423588,169.247081,168.1518031,169.1932201,169.1573258,169.1446421,169.1178587,803.9,169.2470824,169.2375762,169.2192377,41.03550536,30.89147307,23.89479123,0.025495708,-1.612484034,0.733873855,2.52828403,0.009351907,0.028325308,0.018973401,0.009604361,0.027214087,0.03750547,0.055317287,0.073063457,0.027248623,0.053395375,0.102333418,0.021620106,50.97836455,50.77393657,48.61673445,48.61077752,48.61813658,48.61673445,48.31925827,48.3149596,49.19656618,-50.45423994,1.00681232,1.008533917,169.2562327,20.83229155,0.505147183,ADANIENT,254.1319967
2018,4,157.5647163,157.9645279,157.168074,157.5691046,83287.71365,157.555656,157.5387168,157.5216031,157.504262,157.555621,157.5385653,157.5214399,157.5044576,158.3522445,157.555656,156.7590676,157.4602135,157.5351457,157.5203968,157.4919713,803.9,157.5556602,157.53876,157.5044469,39.86739949,28.73377908,21.67338594,0.048601095,1.329683657,3.538760052,4.377113775,0.017055639,0.051163422,0.034107783,0.016982385,0.047285025,0.067941046,0.102681738,0.138308954,0.026740554,0.053549733,0.108036815,0.033645126,50.86252449,50.86428916,50.52928426,50.53122938,50.52599156,50.52928426,49.54037296,49.54472689,50.41678458,-49.13404902,0.809875281,0.807834663,157.5672355,21.11454317,0.527042706,ADANIENT,236.5485649
2019,1,137.498,137.8077527,137.1777634,137.487,67126.24753,137.4931376,137.5005495,137.5076115,137.5145317,137.493047,137.5003186,137.5074151,137.51448,138.1286481,137.4931376,136.8576271,137.5275157,137.5231169,137.5519391,137.5885932,803.9,137.4931182,137.5006459,137.5147189,40.85390932,30.58921422,22.84879887,-0.019515509,-2.469638096,-3.388335258,-3.2686853,-0.007271646,-0.021433059,-0.014161412,-0.007064935,-0.019882597,-0.029387097,-0.042752688,-0.056784946,-0.007039541,-0.013647324,-0.026211405,-0.012530041,49.41721493,49.31889443,48.82809932,48.82938487,48.83260161,48.82809932,49.17104681,49.16621382,49.59961628,-51.9354335,0.63417928,0.635290323,137.4908387,21.11793515,0.43300748,ADANIENT,206.3966344
2019,2,142.7421444,143.0737333,142.4079111,142.7337333,96813.732,142.7320178,142.7302289,142.7287667,142.727085,142.7321302,142.730298,142.7282521,142.7258504,143.4141756,142.7320178,142.0498599,142.7387677,142.7592136,142.7670489,142.7821524,803.9,142.7320407,142.7301104,142.7271124,41.30514944,30.51229168,22.82230903,0.005207977,-3.039445207,-4.67931531,-6.032502581,0.0018322,0.006279781,0.004447581,0.002401625,0.007013785,0.006933333,0.009833333,0.014911111,0.006392941,0.011926692,0.026036781,0.003606868,49.03126566,49.02204056,48.4043079,48.3980645,48.40014123,48.4043079,49.46874254,49.46971004,49.02461054,-52.54144009,0.674503878,0.673966667,142.7384593,21.30216602,0.515593858,ADANIENT,214.2776889
2019,3,137.6519148,137.9464501,137.3520977,137.6460306,67571.65168,137.6480357,137.6505927,137.6532071,137.6563301,137.6480479,137.6508285,137.6540726,137.6577194,138.2630765,137.6480357,137.0329949,137.6559174,137.6558542,137.6507413,137.6310484,803.9,137.6480182,137.6506003,137.6560126,39.99816766,28.91801614,20.98087701,-0.009208951,-0.88069736,-1.40765768,-1.847043568,-0.002780607,-0.009671489,-0.006890882,-0.00364676,-0.010379384,-0.010230207,-0.016189759,-0.025096816,-0.001348257,-0.00277415,-0.008699318,-0.006128353,49.68713982,49.72343237,49.47902927,49.48490721,49.47915151,49.47902927,49.7900393,49.78690413,49.5630705,-51.10095294,0.600989365,0.600742255,137.6481928,22.0331104,0.571631739,ADANIENT,206.6224989
2019,4,192.8654588,193.227715,192.5172872,192.8744792,57960.26995,192.8468994,192.8121299,192.7770205,192.7416428,192.8468216,192.811867,192.7766957,192.7414663,193.5852969,192.8468994,192.1085019,192.7176745,192.7624944,192.6756338,192.6261863,803.9,192.8469168,192.8122159,192.7419022,41.59737563,31.0225676,23.69015225,0.09908499,1.495575924,5.784495066,8.641347926,0.03495457,0.105355275,0.070400705,0.035229391,0.098598969,0.139472518,0.210050975,0.282214096,0.04116784,0.082990492,0.168277807,0.05655406,51.43520493,51.25012652,49.77595639,49.78004404,49.77330193,49.77595639,49.09030854,49.09755408,49.99924263,-49.35397047,0.715629764,0.715691489,192.8731605,21.77231356,0.473963109,ADANIENT,289.4863586
2020,1,207.7904144,208.2979594,207.2732733,207.7824299,52760.2432,207.8121432,207.8492696,207.8866297,207.9243559,207.8121689,207.8495485,207.8873723,207.9255854,208.9325584,207.8121432,206.6917279,207.9583902,207.7820405,207.8262516,207.8329718,803.9,207.8121587,207.8492242,207.9240753,40.67284646,29.64405344,22.88250492,-0.106062643,-1.249283104,-1.281136819,-0.695761959,-0.037379602,-0.113416487,-0.076036885,-0.038213036,-0.107240519,-0.148827961,-0.224361658,-0.301485977,-0.036293723,-0.074323002,-0.151879817,-0.061955586,49.81710025,49.78336126,49.22692192,49.21933658,49.23148343,49.22692192,49.32366002,49.32283211,49.53434086,-50.65195185,1.051430585,1.052699874,207.7845542,21.81852617,0.471588347,ADANIENT,311.9345961
2020,2,144.8169679,145.1816087,144.4367036,144.814042,54159.4085,144.8052779,144.7946679,144.7839908,144.7727994,144.8053253,144.794418,144.7829306,144.7708031,145.5960257,144.8052779,144.0145301,144.7760793,144.7933068,144.7634791,144.7482226,803.9,144.8052292,144.7946645,144.7731071,40.32767725,29.46257627,21.93209353,0.031982921,-1.086055014,-1.5007729,-0.926581169,0.010907247,0.034522151,0.023614904,0.012127459,0.034425695,0.042928152,0.0648554,0.089968369,0.018891717,0.037693078,0.078294973,0.021944924,50.23836471,49.84732869,49.47664512,49.47313881,49.48540156,49.47664512,48.94803007,48.93089431,50.35053271,-50.84689734,0.760576337,0.759647537,144.8107848,21.27643865,0.545171353,ADANIENT,217.3999605
2020,3,223.8569192,224.4380909,223.2791717,223.8747475,97776.13374,223.818097,223.7469495,223.6756788,223.6045303,223.8180323,223.7469292,223.6759528,223.6051698,225.0588511,223.818097,222.5773428,223.4947202,223.8205431,223.7454228,223.7521243,803.9,223.8181369,223.7469562,223.6045044,42.66113942,31.28103737,22.92972493,0.199011008,-1.196666942,-0.315564006,1.153708309,0.071103157,0.212862489,0.141759332,0.070783029,0.198048219,0.284363636,0.427141414,0.568373737,0.069282852,0.13849555,0.275533844,0.090582537,51.13112614,50.60217763,49.9919879,49.99451176,49.9844488,49.9919879,48.5544201,48.56955562,50.81529661,-49.99364663,1.172558278,1.173686869,223.8640034,21.83032027,0.530828771,ADANIENT,336.0776768
2020,4,384.2265337,385.0233054,383.4189618,384.2537323,76373.59116,384.1757636,384.077944,383.9800686,383.8820485,384.1757024,384.0778426,383.9798378,383.8817989,385.8173346,384.1757636,382.5341926,383.7773097,384.0892802,383.9255407,383.8585175,803.9,384.1758008,384.0780194,383.8821471,39.81915221,28.49339291,20.98745334,0.274693031,1.59740463,3.309586711,6.473165898,0.097859851,0.293903514,0.196043663,0.098038896,0.274505754,0.391141141,0.587269412,0.784148434,0.05352381,0.106889667,0.213976746,0.071975479,51.71484928,51.44385398,51.07264473,51.07591191,51.07186489,51.07264473,48.95254496,48.95359124,51.65942257,-48.06531031,1.612608533,1.614468039,384.2319999,21.49474041,0.531986708,ADANIENT,576.7327864
2021,1,722.0917932,723.7836084,720.3367327,722.1661496,107065.6073,721.9227371,721.6189494,721.3151874,721.0122866,721.9228506,721.6193227,721.3164433,721.0140198,725.4574007,721.9227371,718.3880735,720.5393106,721.4408991,721.2804994,720.7480487,471.9855666,721.9227026,721.6189949,721.0117265,39.97597692,29.02580442,21.71950275,0.847291402,3.634281448,8.810557143,11.9479804,0.303527961,0.908830871,0.60530291,0.30242355,0.846586115,1.216325633,1.820770077,2.423740374,0.087554712,0.174927542,0.348363326,0.117583001,52.99621541,52.67179147,52.55368959,52.54896698,52.55746819,52.55368959,48.85770746,48.8522845,52.95444677,-45.6681576,3.479644159,3.485907591,722.0954969,21.91027758,0.604057765,ADANIENT,1083.951975
2021,2,1335.880787,1339.138951,1332.488393,1335.938404,151368.1923,1335.730544,1335.469078,1335.2056,1334.939391,1335.730005,1335.467002,1335.201291,1334.93365,1342.699562,1335.730544,1328.761526,1334.450444,1334.826698,1334.123655,1333.830512,58.2,1335.730437,1335.469557,1334.941611,40.79449986,30.67100324,23.94839232,0.746232381,1.403613724,2.275197135,3.65065448,0.263003645,0.796355575,0.53335193,0.267640773,0.750226259,1.046098361,1.582415301,2.121169399,0.046856313,0.095453062,0.192639212,0.059547104,51.52588812,51.24501541,51.59402968,51.60040077,51.59324273,51.59402968,49.31073672,49.2974121,51.69281632,-48.0803481,6.754317174,6.755234973,1335.85525,20.94342385,0.582050499,ADANIENT,2005.383148
2021,3,1462.059556,1464.457111,1459.504815,1461.996519,55478.13122,1462.014085,1462.035803,1462.059397,1462.084606,1462.01415,1462.037125,1462.061213,1462.085546,1467.154625,1462.014085,1456.873545,1462.177196,1462.253613,1462.505048,1462.505966,58.2,1462.014262,1462.035491,1462.083175,39.20502698,28.14533371,20.42236345,-0.070023674,-1.080016414,-0.456249271,-0.537807652,-0.022975388,-0.071396593,-0.048421205,-0.024333811,-0.067724992,-0.088772487,-0.143058201,-0.19352381,-0.001381809,-0.003102283,-0.007385965,-0.00463491,49.82671801,49.7871865,49.55704029,49.55963617,49.55222629,49.55704029,49.45356539,49.47015317,50.38683716,-50.86474272,4.990251981,4.989047619,1461.986148,21.52226134,0.503651339,ADANIENT,2194.209519
2021,4,1631.165133,1633.938975,1628.223563,1631.145828,31507.16216,1631.041514,1630.91265,1630.78419,1630.656019,1631.041929,1630.913096,1630.784919,1630.657611,1637.096402,1631.041514,1624.986627,1630.522616,1630.302825,1629.732441,1629.472198,58.2,1631.041526,1630.912376,1630.655693,41.11923504,30.55062981,23.65752232,0.358981921,2.229842647,4.413639183,5.639875368,0.128832905,0.384318015,0.25548511,0.127308412,0.355454314,0.515915916,0.772672673,1.026233376,0.018052819,0.035856084,0.071395331,0.022669394,51.21048309,51.01411127,51.10935788,51.1036868,51.11138247,51.10935788,49.13892069,49.13805634,51.26554028,-48.16933172,5.769513041,5.769079794,1631.102789,22.28782364,0.540879999,ADANIENT,2448.050756
2022,1,1762.205157,1765.065902,1759.140353,1762.179902,22816.3051,1762.158122,1762.132327,1762.105837,1762.076612,1762.158173,1762.131201,1762.102715,1762.07307,1768.229907,1762.158122,1756.086336,1761.89579,1761.497448,1761.052089,1760.566952,58.2,1762.157745,1762.132255,1762.078558,42.0675395,30.4345615,22.39961648,0.082597034,-0.44470706,0.618431132,0.891416232,0.026971322,0.085102858,0.058131536,0.029645346,0.083623124,0.102470588,0.161862745,0.234509804,0.004523398,0.00891968,0.019610519,0.004841563,50.33364154,50.2474187,50.95773562,50.95466571,50.97845599,50.95773562,49.78647761,49.75167755,51.4689925,-48.68506234,5.990036502,5.993333333,1762.128719,21.8428766,0.566828817,ADANIENT,2644.636078
2018,2,28.88665689,28.96539589,28.82800587,28.89061584,15525.8739,28.90343109,28.92001466,28.93594819,28.95172287,28.90351822,28.91964666,28.93541811,28.95088909,29.08603779,28.90343109,28.72082438,28.96203723,28.91770049,28.92672904,28.91097254,31.50219941,28.90340502,28.92006354,28.95197281,65.02418489,51.698395,37.50331736,-0.043874539,-1.518585972,-19.1143669,-14.60581803,-0.016128442,-0.04737087,-0.031242286,-0.015469964,-0.043113025,-0.064516129,-0.095967742,-0.126759531,-0.101868864,-0.204664291,-0.405490687,-0.149644269,41.0814931,41.33728665,25.08735439,24.97265905,25.21638665,25.08735439,44.94827474,44.81751947,25.69186834,-42.91533848,0.144944402,0.15,28.89467253,21.90972881,0.146203314,ADANIGREEN,43.37939883
2018,3,49.77153005,49.87521311,49.65925683,49.76928962,14028.59672,49.7632918,49.75571038,49.74822587,49.74076503,49.76327875,49.75575774,49.74825884,49.74075339,50.0384828,49.7632918,49.48810081,49.72449154,49.76805174,49.79208364,49.82120484,24.08601093,49.76329569,49.7557031,49.74072777,55.07405499,45.39806868,40.13568456,0.020896035,-3.722249624,-2.963610985,-2.710943921,0.00752101,0.022525367,0.015004357,0.007505456,0.021052973,0.030054645,0.044961749,0.059836066,0.055051696,0.109342209,0.220087308,0.06258098,50.62393266,50.79223831,34.1558681,34.17296585,34.13663313,34.1558681,46.05975122,46.07924305,37.43376419,-38.67047039,0.230753874,0.22947541,49.76791985,22.09476885,0.220832026,ADANIGREEN,74.70484153
2018,4,41.368207,41.46043883,41.27393617,41.36585771,10323.76529,41.36538121,41.36478834,41.36423759,41.3636752,41.36538161,41.36480534,41.36423466,41.36366539,41.58731316,41.36538121,41.14344925,41.36683467,41.37622701,41.39445458,41.40693371,22.8,41.36537997,41.36478391,41.36367011,50.17153127,39.5445047,31.6815029,0.00158168,-5.169189459,-7.831109205,-8.341714116,0.000576268,0.001716217,0.001139949,0.000569271,0.001583176,0.002293883,0.003413121,0.004565603,0.008744864,0.016720436,0.032444301,0.00400696,49.84489017,49.46877776,38.99444734,38.97942567,39.01242409,38.99444734,47.26006022,47.24612051,41.43211391,-43.37974208,0.194474962,0.194824911,41.36674424,21.43896836,0.235041535,ADANIGREEN,62.09740691
2019,1,36.25768817,36.34427957,36.16444086,36.25494624,7110.275699,36.25700215,36.25953763,36.26196057,36.2643914,36.25699181,36.25947155,36.26188406,36.26425568,36.4618725,36.25700215,36.0521318,36.2586274,36.27761317,36.29616231,36.31280579,22.8,36.257,36.25955556,36.26442014,44.80675521,32.695022,23.61234235,-0.006735594,-6.514511493,-11.13131003,-12.18771484,-0.002479746,-0.007263877,-0.004784132,-0.002371621,-0.00664883,-0.009978495,-0.014784946,-0.019569892,-0.008618368,-0.01694995,-0.034005071,-0.016887443,48.7901897,48.55845207,48.4229899,48.43033093,48.41410897,48.4229899,48.5549157,48.55293561,50.54780042,-53.51327237,0.184123563,0.184333333,36.25455556,20.24314391,0.250664567,ADANIGREEN,54.4265
2019,2,41.31396667,41.41432222,41.21225556,41.31302222,15687.10689,41.30974222,41.30572111,41.30183037,41.29796222,41.309757,41.30580449,41.30193575,41.29811413,41.537887,41.30974222,41.08159744,41.29523571,41.31190767,41.31262909,41.31994531,22.8,41.30974074,41.30570037,41.29791071,43.60622395,31.77548366,23.94134794,0.010763604,-8.707019929,-10.28324687,-11.50702297,0.003952503,0.011642867,0.007690365,0.003821622,0.010699484,0.015944444,0.023566667,0.031177778,0.02523879,0.048766203,0.09500189,0.026550354,49.05052115,48.62874807,47.32522328,47.32366047,47.33119035,47.32522328,47.29213419,47.29334235,49.39861388,-53.50581504,0.206072768,0.206077778,41.3132,20.05742087,0.296554985,ADANIGREEN,62.02045
